max_floor_lvl,year_completed,residential,commercial,market_hawker,multistorey_carpark,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold
26,2014,TRUE,FALSE,FALSE,FALSE,SK,137,0,93,44,0,0
5,1995,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
22,2018,TRUE,FALSE,FALSE,FALSE,BB,163,0,0,0,83,80
23,2014,TRUE,FALSE,FALSE,FALSE,SK,120,0,0,0,120,0
23,2014,TRUE,FALSE,FALSE,FALSE,SK,126,0,0,0,126,0
26,2014,TRUE,FALSE,FALSE,FALSE,SK,138,0,0,63,75,0
1,2017,FALSE,FALSE,FALSE,FALSE,AMK,0,0,0,0,0,0
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,120,0,0,0,0,60
25,2001,TRUE,FALSE,FALSE,FALSE,CL,96,0,0,0,96,0
17,2014,TRUE,FALSE,FALSE,FALSE,BP,264,0,30,108,0,0
1,2014,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
4,1990,TRUE,FALSE,FALSE,FALSE,HG,28,0,0,0,0,0
8,1984,TRUE,FALSE,FALSE,FALSE,JW,88,0,0,8,80,0
11,1989,TRUE,TRUE,FALSE,FALSE,PRC,40,0,0,0,0,0
12,1988,TRUE,FALSE,FALSE,FALSE,BH,100,0,0,0,74,18
11,1987,TRUE,FALSE,FALSE,FALSE,TAP,50,0,0,0,0,0
13,2011,TRUE,FALSE,FALSE,FALSE,YS,96,0,0,48,48,0
7,2016,FALSE,FALSE,FALSE,TRUE,AMK,0,0,0,0,0,0
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,60,0,0,0,45,15
22,2001,TRUE,FALSE,FALSE,FALSE,CL,80,0,0,0,80,0
13,1990,TRUE,FALSE,FALSE,FALSE,HG,60,0,0,0,0,0
8,1984,TRUE,FALSE,FALSE,FALSE,JW,88,0,0,8,80,0
4,1989,TRUE,FALSE,FALSE,FALSE,PRC,8,0,0,0,0,0
5,2019,FALSE,TRUE,FALSE,TRUE,SK,0,0,0,0,0,0
16,2011,TRUE,FALSE,FALSE,FALSE,BP,112,0,0,30,82,0
12,1988,TRUE,FALSE,FALSE,FALSE,BH,87,0,0,0,74,9
12,1986,TRUE,FALSE,FALSE,FALSE,TAP,88,0,0,0,48,40
13,2011,TRUE,FALSE,FALSE,FALSE,YS,144,0,0,72,72,0
34,2017,TRUE,FALSE,FALSE,FALSE,AMK,194,0,0,66,66,62
5,2001,FALSE,FALSE,FALSE,TRUE,CL,0,0,0,0,0,0
4,2011,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
13,2019,TRUE,FALSE,FALSE,FALSE,SK,132,0,84,24,24,0
34,2017,TRUE,TRUE,FALSE,FALSE,AMK,194,0,0,0,66,128
13,2019,TRUE,FALSE,FALSE,FALSE,SK,144,0,96,24,24,0
33,2017,TRUE,TRUE,FALSE,FALSE,AMK,188,0,0,64,124,0
12,1979,TRUE,TRUE,FALSE,FALSE,AMK,197,0,0,174,22,0
12,1998,TRUE,FALSE,FALSE,FALSE,CCK,55,0,0,0,44,11
22,2001,TRUE,FALSE,FALSE,FALSE,CL,80,0,0,0,80,0
13,1990,TRUE,FALSE,FALSE,FALSE,HG,84,0,0,0,72,12
10,1983,TRUE,TRUE,FALSE,FALSE,JW,130,0,0,94,33,1
12,1992,TRUE,FALSE,FALSE,FALSE,PRC,66,0,0,0,0,0
1,2019,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
16,2011,TRUE,FALSE,FALSE,FALSE,BP,90,0,0,15,75,0
12,1986,TRUE,FALSE,FALSE,FALSE,TAP,114,0,0,0,74,40
13,2011,TRUE,FALSE,FALSE,FALSE,YS,96,0,0,48,48,0
1,1999,FALSE,FALSE,FALSE,FALSE,CCK,0,0,0,0,0,0
13,2019,TRUE,FALSE,FALSE,FALSE,SK,132,0,84,24,24,0
6,2011,FALSE,FALSE,FALSE,TRUE,YS,0,0,0,0,0,0
13,2019,TRUE,FALSE,FALSE,FALSE,SK,144,0,96,24,24,0
13,1979,TRUE,FALSE,FALSE,FALSE,AMK,230,0,0,195,24,6
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,123,0,0,0,0,62
25,2001,TRUE,FALSE,FALSE,FALSE,CL,94,0,0,0,94,0
13,1990,TRUE,FALSE,FALSE,FALSE,HG,72,0,0,0,72,0
12,1983,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,66,44,0
12,1992,TRUE,FALSE,FALSE,FALSE,PRC,66,0,0,0,0,0
16,2011,TRUE,FALSE,FALSE,FALSE,BP,90,0,0,15,75,0
5,2019,FALSE,FALSE,FALSE,TRUE,SK,0,0,0,0,0,0
4,1986,TRUE,FALSE,FALSE,FALSE,TAP,16,0,0,0,10,6
13,2012,TRUE,FALSE,FALSE,FALSE,YS,72,0,0,0,72,0
1,2011,FALSE,FALSE,FALSE,FALSE,BP,0,0,0,0,0,0
14,2019,TRUE,FALSE,FALSE,FALSE,SK,90,0,0,0,26,64
14,2019,TRUE,FALSE,FALSE,FALSE,SK,169,0,117,26,26,0
25,1979,TRUE,FALSE,FALSE,FALSE,AMK,96,0,0,0,0,96
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,123,0,0,0,0,62
22,2001,TRUE,FALSE,FALSE,FALSE,CL,74,0,0,0,0,74
9,1990,TRUE,TRUE,FALSE,FALSE,HG,80,0,0,0,80,0
12,1983,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,0,110,0
12,1992,TRUE,FALSE,FALSE,FALSE,PRC,108,0,0,0,64,44
16,2010,TRUE,FALSE,FALSE,FALSE,BP,120,0,0,30,90,0
1,2019,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
12,1986,TRUE,FALSE,FALSE,FALSE,TAP,114,0,0,0,74,40
13,2012,TRUE,TRUE,FALSE,FALSE,YS,144,0,0,0,144,0
5,1993,FALSE,FALSE,FALSE,TRUE,PRC,0,0,0,0,0,0
14,2019,TRUE,FALSE,FALSE,FALSE,SK,90,0,0,0,26,64
1,2012,FALSE,FALSE,FALSE,FALSE,YS,0,0,0,0,0,0
1,1993,FALSE,FALSE,FALSE,FALSE,PRC,0,0,0,0,0,0
14,2019,TRUE,FALSE,FALSE,FALSE,SK,90,0,0,0,26,64
14,2019,TRUE,FALSE,FALSE,FALSE,SK,169,0,130,13,26,0
25,1979,TRUE,FALSE,FALSE,FALSE,AMK,96,0,0,0,0,96
12,1998,TRUE,FALSE,FALSE,FALSE,CCK,55,0,0,0,44,11
25,2001,TRUE,FALSE,FALSE,FALSE,CL,95,0,0,0,0,95
12,1983,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,66,44,0
12,1992,TRUE,FALSE,FALSE,FALSE,PRC,66,0,0,0,0,0
16,2014,TRUE,FALSE,FALSE,FALSE,BP,120,0,0,30,90,0
12,1986,TRUE,FALSE,FALSE,FALSE,TAP,136,0,0,0,136,0
13,2012,TRUE,FALSE,FALSE,FALSE,YS,192,0,144,48,0,0
1,2001,FALSE,FALSE,FALSE,FALSE,CL,0,0,0,0,0,0
1,1999,FALSE,FALSE,FALSE,FALSE,CCK,0,0,0,0,0,0
2,1967,FALSE,TRUE,FALSE,FALSE,QT,0,0,0,0,0,0
2,1967,FALSE,TRUE,FALSE,FALSE,QT,0,0,0,0,0,0
2,1967,FALSE,TRUE,FALSE,FALSE,QT,0,0,0,0,0,0
21,1993,TRUE,FALSE,FALSE,FALSE,KWN,64,0,0,0,0,0
2,1991,FALSE,TRUE,FALSE,FALSE,QT,0,0,0,0,0,0
10,1964,TRUE,FALSE,FALSE,FALSE,GL,116,0,28,83,4,0
4,1974,TRUE,TRUE,FALSE,FALSE,QT,19,0,0,19,0,0
2,1959,TRUE,FALSE,FALSE,FALSE,KWN,8,0,0,8,0,0
10,1964,TRUE,TRUE,FALSE,FALSE,BM,105,0,0,102,3,0
12,1983,TRUE,FALSE,FALSE,FALSE,BM,88,0,0,0,66,22
13,1992,TRUE,FALSE,FALSE,FALSE,TP,90,0,0,0,0,90
12,1975,TRUE,FALSE,FALSE,FALSE,MP,109,0,0,108,0,1
8,1978,TRUE,TRUE,FALSE,FALSE,KWN,88,0,0,75,13,0
4,1949,TRUE,FALSE,FALSE,FALSE,BM,16,0,0,16,0,0
2,1976,FALSE,TRUE,FALSE,FALSE,GL,0,0,0,0,0,0
2,1963,TRUE,FALSE,FALSE,FALSE,QT,6,0,0,0,6,0
1,1964,FALSE,FALSE,FALSE,FALSE,QT,0,0,0,0,0,0
4,1986,TRUE,FALSE,FALSE,FALSE,JE,24,0,0,0,0,0
4,1975,TRUE,TRUE,FALSE,FALSE,BM,19,0,0,19,0,0
25,1979,TRUE,TRUE,FALSE,FALSE,AMK,96,0,0,0,0,96
7,2019,FALSE,FALSE,FALSE,TRUE,BB,0,0,0,0,0,0
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,60,0,0,0,45,15
25,2001,TRUE,FALSE,FALSE,FALSE,CL,96,0,0,0,96,0
16,1991,TRUE,FALSE,FALSE,FALSE,HG,68,0,0,0,12,56
12,1983,TRUE,TRUE,FALSE,FALSE,JW,110,0,0,0,110,0
3,2003,FALSE,TRUE,FALSE,FALSE,TP,0,0,0,0,0,0
12,1992,TRUE,FALSE,FALSE,FALSE,PRC,66,0,0,0,0,0
16,2014,TRUE,FALSE,FALSE,FALSE,BP,90,0,0,30,60,0
11,1987,TRUE,FALSE,FALSE,FALSE,TAP,50,0,0,0,0,0
17,2019,TRUE,FALSE,FALSE,FALSE,BB,143,0,48,47,48,0
17,2019,TRUE,FALSE,FALSE,FALSE,BB,144,0,80,32,32,0
18,2019,TRUE,FALSE,FALSE,FALSE,BB,169,0,101,0,68,0
19,2019,TRUE,FALSE,FALSE,FALSE,BB,180,0,108,0,72,0
12,1979,TRUE,TRUE,FALSE,FALSE,AMK,131,0,0,108,22,1
6,2018,FALSE,TRUE,FALSE,TRUE,BB,0,0,0,0,0,0
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,120,0,0,0,0,60
25,2005,TRUE,FALSE,FALSE,FALSE,CL,187,0,0,0,137,50
25,1981,TRUE,TRUE,FALSE,FALSE,KWN,92,0,0,0,0,92
16,1991,TRUE,FALSE,FALSE,FALSE,HG,68,0,0,0,12,56
12,1983,TRUE,FALSE,FALSE,FALSE,JW,88,0,0,0,12,76
12,1992,TRUE,FALSE,FALSE,FALSE,PRC,101,0,0,0,57,44
16,2014,TRUE,FALSE,FALSE,FALSE,BP,90,0,0,0,90,0
12,1985,TRUE,FALSE,FALSE,FALSE,TAP,88,0,0,0,48,40
6,2018,FALSE,TRUE,FALSE,TRUE,YS,0,0,0,0,0,0
16,2018,TRUE,FALSE,FALSE,FALSE,BB,119,0,0,0,89,30
14,2018,TRUE,FALSE,FALSE,FALSE,YS,234,0,0,0,0,0
15,2018,TRUE,FALSE,FALSE,FALSE,BB,112,0,0,0,56,56
14,2018,TRUE,FALSE,FALSE,FALSE,YS,195,0,0,0,0,0
15,2018,TRUE,FALSE,FALSE,FALSE,BB,112,0,0,0,28,84
16,2018,TRUE,FALSE,FALSE,FALSE,BB,105,0,0,0,45,60
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,129,0,0,104,22,1
1,2018,FALSE,FALSE,FALSE,FALSE,BB,0,0,0,0,0,0
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,60,0,0,0,45,15
25,2005,TRUE,FALSE,FALSE,FALSE,CL,183,0,0,0,183,0
11,1980,TRUE,TRUE,FALSE,FALSE,KWN,187,0,0,182,0,5
16,1991,TRUE,FALSE,FALSE,FALSE,HG,75,0,0,0,30,45
12,1983,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,66,44,0
20,2015,TRUE,FALSE,FALSE,FALSE,SB,456,0,0,0,0,0
11,1985,TRUE,TRUE,FALSE,FALSE,TAP,91,0,0,55,36,0
1,2019,FALSE,FALSE,FALSE,FALSE,YS,0,0,0,0,0,0
8,2003,FALSE,FALSE,FALSE,TRUE,CL,0,0,0,0,0,0
2,1981,FALSE,TRUE,FALSE,FALSE,KWN,0,0,0,0,0,0
4,1998,FALSE,TRUE,FALSE,TRUE,CCK,0,0,0,0,0,0
1,2015,FALSE,FALSE,FALSE,FALSE,SB,0,0,0,0,0,0
14,2018,TRUE,FALSE,FALSE,FALSE,YS,130,0,39,26,65,0
1,2006,FALSE,FALSE,FALSE,FALSE,CL,0,0,0,0,0,0
14,2018,TRUE,FALSE,FALSE,FALSE,YS,195,0,91,39,65,0
14,2018,TRUE,FALSE,FALSE,FALSE,YS,195,0,91,39,65,0
14,2018,TRUE,FALSE,FALSE,FALSE,YS,130,0,39,26,65,0
13,1979,TRUE,FALSE,FALSE,FALSE,AMK,256,0,0,224,24,3
7,2019,FALSE,FALSE,FALSE,TRUE,BB,0,0,0,0,0,0
14,1998,TRUE,FALSE,FALSE,FALSE,CCK,78,0,0,0,65,13
20,1982,TRUE,TRUE,FALSE,FALSE,KWN,130,0,0,127,1,2
16,1991,TRUE,FALSE,FALSE,FALSE,HG,78,0,0,0,48,30
10,1983,TRUE,TRUE,FALSE,FALSE,JW,128,0,0,95,32,0
10,1992,TRUE,FALSE,FALSE,FALSE,PRC,36,0,0,0,0,0
4,2013,FALSE,TRUE,FALSE,TRUE,SB,0,0,0,0,0,0
12,1985,TRUE,FALSE,FALSE,FALSE,TAP,110,0,0,66,44,0
17,2019,TRUE,FALSE,FALSE,FALSE,BB,160,0,0,0,64,96
22,2013,TRUE,FALSE,FALSE,FALSE,SB,168,0,126,42,0,0
17,2019,TRUE,FALSE,FALSE,FALSE,BB,160,0,0,0,64,96
23,2013,TRUE,TRUE,FALSE,FALSE,SB,132,0,0,44,88,0
23,2013,TRUE,FALSE,FALSE,FALSE,SB,132,0,0,0,132,0
4,1979,TRUE,FALSE,FALSE,FALSE,AMK,24,0,0,16,8,0
1,2020,FALSE,FALSE,FALSE,FALSE,BB,0,0,0,0,0,0
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,112,0,0,0,84,28
3,1982,FALSE,TRUE,FALSE,FALSE,KWN,0,0,0,0,0,0
12,1983,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,64,44,0
10,1992,TRUE,FALSE,FALSE,FALSE,PRC,52,0,0,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,TAP,32,0,0,0,32,0
14,1991,TRUE,FALSE,FALSE,FALSE,HG,97,0,0,0,57,40
16,2020,TRUE,FALSE,FALSE,FALSE,BB,150,0,0,0,60,90
17,2020,TRUE,FALSE,FALSE,FALSE,BB,192,0,111,32,48,0
14,1979,TRUE,TRUE,FALSE,FALSE,AMK,206,0,0,176,26,1
16,1998,TRUE,FALSE,FALSE,FALSE,CCK,116,0,0,0,87,29
2,1982,FALSE,TRUE,FALSE,FALSE,KWN,0,0,0,0,0,0
12,1983,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,0,110,0
2,1978,FALSE,TRUE,FALSE,FALSE,KWN,0,0,0,0,0,0
10,1992,TRUE,FALSE,FALSE,FALSE,PRC,36,0,0,0,0,0
15,2000,TRUE,TRUE,FALSE,FALSE,BP,116,0,0,0,31,71
1,2014,FALSE,FALSE,FALSE,FALSE,SB,0,0,0,0,0,0
12,1985,TRUE,FALSE,FALSE,FALSE,TAP,110,0,0,66,44,0
14,1991,TRUE,FALSE,FALSE,FALSE,HG,93,0,0,0,27,66
17,2021,TRUE,FALSE,FALSE,FALSE,BB,272,0,0,0,0,0
6,1993,FALSE,FALSE,FALSE,TRUE,HG,0,0,0,0,0,0
14,1979,TRUE,FALSE,FALSE,FALSE,AMK,204,0,0,174,26,1
1,2021,FALSE,FALSE,FALSE,FALSE,BB,0,0,0,0,0,0
16,1982,TRUE,FALSE,FALSE,FALSE,KWN,104,0,0,0,104,0
14,1991,TRUE,TRUE,FALSE,FALSE,HG,78,0,0,0,0,78
12,1983,TRUE,TRUE,FALSE,FALSE,JW,110,0,0,0,110,0
10,1992,TRUE,FALSE,FALSE,FALSE,PRC,62,0,0,0,0,0
1,2005,FALSE,FALSE,FALSE,TRUE,SB,0,0,0,0,0,0
15,2000,TRUE,FALSE,FALSE,FALSE,BP,115,0,0,0,44,43
4,1985,TRUE,FALSE,FALSE,FALSE,TAP,80,0,0,0,0,0
1,2000,FALSE,FALSE,FALSE,FALSE,BP,0,0,0,0,0,0
21,2005,TRUE,TRUE,FALSE,FALSE,SB,111,0,0,0,73,38
21,2005,TRUE,FALSE,FALSE,FALSE,SB,111,0,0,0,56,55
21,2005,TRUE,FALSE,FALSE,FALSE,SB,111,0,0,0,56,55
21,2005,TRUE,FALSE,FALSE,FALSE,SB,114,0,0,0,76,38
16,2000,TRUE,FALSE,FALSE,FALSE,SB,180,0,0,0,80,46
14,1979,TRUE,TRUE,FALSE,FALSE,AMK,130,0,0,0,130,0
6,2020,FALSE,TRUE,FALSE,TRUE,BB,0,0,0,0,0,0
1,2016,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
14,1991,TRUE,FALSE,FALSE,FALSE,HG,78,0,0,0,39,39
12,1983,TRUE,FALSE,FALSE,FALSE,JW,88,0,0,0,12,76
16,1978,TRUE,TRUE,FALSE,FALSE,KWN,151,0,0,145,0,5
12,1988,TRUE,FALSE,FALSE,FALSE,PRC,77,0,0,0,66,11
15,2000,TRUE,FALSE,FALSE,FALSE,BP,101,0,0,0,44,29
12,1985,TRUE,FALSE,FALSE,FALSE,TAP,110,0,0,66,44,0
16,2000,TRUE,TRUE,FALSE,FALSE,SB,174,0,0,0,72,48
19,2020,TRUE,FALSE,FALSE,FALSE,BB,212,0,104,36,72,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,200,0,50,50,100,0
16,1999,TRUE,FALSE,FALSE,FALSE,SB,174,0,0,0,72,48
18,2020,TRUE,FALSE,FALSE,FALSE,BB,170,0,0,0,68,102
26,2015,TRUE,TRUE,FALSE,FALSE,SK,200,0,50,50,100,0
18,2021,TRUE,FALSE,FALSE,FALSE,BB,221,0,187,34,0,0
1,2000,FALSE,FALSE,FALSE,FALSE,SB,0,0,0,0,0,0
4,1979,TRUE,FALSE,FALSE,FALSE,AMK,56,0,0,48,8,0
1,2021,FALSE,FALSE,FALSE,FALSE,BB,0,0,0,0,0,0
6,2015,FALSE,FALSE,FALSE,TRUE,SK,0,0,0,0,0,0
16,1991,TRUE,FALSE,FALSE,FALSE,HG,78,0,0,0,33,45
10,1984,TRUE,TRUE,FALSE,FALSE,JW,90,0,0,0,16,74
16,1978,TRUE,FALSE,FALSE,FALSE,KWN,153,0,0,150,0,3
12,1988,TRUE,FALSE,FALSE,FALSE,PRC,65,0,0,0,54,11
15,2000,TRUE,FALSE,FALSE,FALSE,BP,99,0,0,0,30,56
4,1985,TRUE,FALSE,FALSE,FALSE,TAP,24,0,0,16,8,0
2,2018,FALSE,FALSE,FALSE,TRUE,YS,0,0,0,0,0,0
16,1999,TRUE,FALSE,FALSE,FALSE,SB,102,0,0,0,0,24
18,2020,TRUE,FALSE,FALSE,FALSE,BB,204,0,136,34,34,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,100,0,0,0,50,50
5,1999,FALSE,FALSE,FALSE,TRUE,BP,0,0,0,0,0,0
12,2018,TRUE,TRUE,FALSE,FALSE,YS,187,0,0,77,110,0
16,1999,TRUE,TRUE,FALSE,FALSE,SB,102,0,0,0,0,24
18,2020,TRUE,FALSE,FALSE,FALSE,BB,221,0,135,51,0,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,150,0,0,0,100,50
16,1999,TRUE,FALSE,FALSE,FALSE,SB,102,0,0,0,0,24
26,2015,TRUE,FALSE,FALSE,FALSE,SK,100,0,0,0,50,50
16,1999,TRUE,FALSE,FALSE,FALSE,SB,102,0,0,0,0,24
16,1999,TRUE,FALSE,FALSE,FALSE,SB,180,0,0,0,80,46
12,1979,TRUE,FALSE,FALSE,FALSE,AMK,220,0,0,0,0,0
16,1997,TRUE,FALSE,FALSE,FALSE,CCK,120,0,0,0,45,75
15,1984,TRUE,FALSE,FALSE,FALSE,JW,84,0,0,0,0,0
12,1989,TRUE,FALSE,FALSE,FALSE,PRC,79,0,0,0,68,11
15,2000,TRUE,FALSE,FALSE,FALSE,BP,99,0,0,0,30,56
1,2016,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
12,1985,TRUE,FALSE,FALSE,FALSE,TAP,110,0,0,66,44,0
1,2019,FALSE,FALSE,FALSE,FALSE,YS,0,0,0,0,0,0
16,1999,TRUE,FALSE,FALSE,FALSE,SB,174,0,0,0,72,48
26,2015,TRUE,FALSE,FALSE,FALSE,SK,100,0,0,0,50,50
14,2018,TRUE,FALSE,FALSE,FALSE,YS,141,0,91,0,50,0
16,1999,TRUE,FALSE,FALSE,FALSE,SB,174,0,0,0,72,48
26,2015,TRUE,FALSE,FALSE,FALSE,SK,150,0,0,0,75,75
14,2018,TRUE,FALSE,FALSE,FALSE,YS,141,0,91,0,50,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,150,0,0,0,75,75
12,1974,TRUE,TRUE,FALSE,FALSE,KWN,127,0,0,126,0,1
10,1964,TRUE,FALSE,FALSE,FALSE,GL,116,0,0,112,4,0
4,1974,TRUE,TRUE,FALSE,FALSE,QT,17,0,0,16,0,1
2,1959,TRUE,FALSE,FALSE,FALSE,KWN,8,0,0,8,0,0
19,2003,TRUE,FALSE,FALSE,FALSE,GL,110,0,0,0,74,36
12,1983,TRUE,FALSE,FALSE,FALSE,BM,88,0,0,0,66,22
10,1968,TRUE,TRUE,FALSE,FALSE,TP,80,0,0,80,0,0
10,1974,TRUE,TRUE,FALSE,FALSE,MP,161,0,0,160,0,1
4,1949,TRUE,FALSE,FALSE,FALSE,BM,16,0,8,8,0,0
8,1978,TRUE,FALSE,FALSE,FALSE,KWN,194,0,0,0,0,0
2,1976,FALSE,TRUE,FALSE,FALSE,GL,0,0,0,0,0,0
2,1963,TRUE,FALSE,FALSE,FALSE,QT,6,0,0,0,6,0
2,1964,FALSE,TRUE,FALSE,FALSE,QT,0,0,0,0,0,0
12,1985,TRUE,TRUE,FALSE,FALSE,JE,110,0,0,66,44,0
12,1975,TRUE,FALSE,FALSE,FALSE,BM,106,0,0,101,0,4
2,2005,FALSE,FALSE,FALSE,TRUE,MP,0,0,0,0,0,0
1,2001,FALSE,FALSE,FALSE,FALSE,KWN,0,0,0,0,0,0
13,1979,TRUE,FALSE,FALSE,FALSE,AMK,168,0,0,0,168,0
16,1997,TRUE,FALSE,FALSE,FALSE,CCK,123,0,0,0,48,75
6,2015,FALSE,FALSE,FALSE,TRUE,SK,0,0,0,0,0,0
15,1984,TRUE,FALSE,FALSE,FALSE,JW,84,0,0,0,0,0
3,2002,FALSE,TRUE,FALSE,FALSE,TP,0,0,0,0,0,0
12,1989,TRUE,TRUE,FALSE,FALSE,PRC,67,0,0,0,56,11
15,1999,TRUE,FALSE,FALSE,FALSE,SB,114,0,0,0,51,63
15,2000,TRUE,FALSE,FALSE,FALSE,BP,101,0,0,0,44,29
12,1985,TRUE,TRUE,FALSE,FALSE,TAP,88,0,0,0,48,40
7,2013,FALSE,FALSE,FALSE,TRUE,HG,0,0,0,0,0,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,172,0,0,50,122,0
19,2014,TRUE,FALSE,FALSE,FALSE,HG,172,0,0,0,140,32
26,2015,TRUE,FALSE,FALSE,FALSE,SK,186,0,0,90,96,0
19,2014,TRUE,FALSE,FALSE,FALSE,HG,172,0,0,50,90,32
26,2015,TRUE,FALSE,FALSE,FALSE,SK,172,0,0,50,122,0
18,2014,TRUE,FALSE,FALSE,FALSE,HG,136,0,0,0,68,68
1,2016,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
12,1978,TRUE,FALSE,FALSE,FALSE,AMK,219,0,0,196,22,0
16,1997,TRUE,FALSE,FALSE,FALSE,CCK,123,0,0,0,48,75
15,1984,TRUE,FALSE,FALSE,FALSE,JW,84,0,0,0,0,0
4,1989,TRUE,FALSE,FALSE,FALSE,PRC,12,0,0,0,0,0
15,2000,TRUE,FALSE,FALSE,FALSE,BP,115,0,0,0,44,43
15,1999,TRUE,FALSE,FALSE,FALSE,SB,84,0,0,0,0,0
4,1985,TRUE,FALSE,FALSE,FALSE,TAP,40,0,0,0,0,0
1,2014,FALSE,FALSE,FALSE,FALSE,HG,0,0,0,0,0,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,172,0,0,0,124,48
1,2000,FALSE,FALSE,FALSE,FALSE,BP,0,0,0,0,0,0
18,2014,TRUE,FALSE,FALSE,FALSE,HG,156,0,0,24,132,0
26,2015,TRUE,FALSE,FALSE,FALSE,SK,172,0,0,0,124,48
18,2014,TRUE,FALSE,FALSE,FALSE,HG,156,0,0,24,98,34
22,2015,TRUE,FALSE,FALSE,FALSE,SK,164,0,0,84,80,0
13,1978,TRUE,FALSE,FALSE,FALSE,AMK,144,0,0,0,144,0
15,1997,TRUE,FALSE,FALSE,FALSE,CCK,130,0,0,0,60,70
5,2015,FALSE,FALSE,FALSE,TRUE,SK,0,0,0,0,0,0
15,1984,TRUE,FALSE,FALSE,FALSE,JW,84,0,0,0,0,0
12,1989,TRUE,TRUE,FALSE,FALSE,PRC,88,0,0,0,48,40
15,2000,TRUE,FALSE,FALSE,FALSE,BP,116,0,0,0,31,71
15,1998,TRUE,FALSE,FALSE,FALSE,SB,84,0,0,0,0,0
4,1988,TRUE,TRUE,FALSE,FALSE,TAP,14,0,0,0,2,0
24,2015,TRUE,FALSE,FALSE,FALSE,SK,157,0,0,0,90,67
24,2015,TRUE,FALSE,FALSE,FALSE,SK,156,0,0,90,66,0
24,2015,TRUE,TRUE,FALSE,FALSE,SK,157,0,0,0,68,89
1,2016,FALSE,FALSE,FALSE,FALSE,SK,0,0,0,0,0,0
13,1978,TRUE,TRUE,FALSE,FALSE,AMK,167,0,0,142,24,0
15,1997,TRUE,FALSE,FALSE,FALSE,CCK,168,0,0,0,98,70
1,2015,FALSE,TRUE,FALSE,FALSE,SK,0,0,0,0,0,0
4,1984,TRUE,FALSE,FALSE,FALSE,JW,47,0,0,30,16,1
12,1989,TRUE,TRUE,FALSE,FALSE,PRC,110,0,0,0,70,40
16,2000,TRUE,FALSE,FALSE,FALSE,BP,91,0,0,0,15,54
15,1999,TRUE,FALSE,FALSE,FALSE,SB,102,0,0,0,38,64
2,1989,FALSE,TRUE,FALSE,FALSE,TAP,0,0,0,0,0,0
7,2015,FALSE,FALSE,FALSE,TRUE,HG,0,0,0,0,0,0
26,2015,TRUE,TRUE,FALSE,FALSE,SK,220,0,24,120,0,0
6,2016,FALSE,FALSE,FALSE,TRUE,PRC,0,0,0,0,0,0
18,2016,TRUE,FALSE,FALSE,FALSE,HG,170,0,0,34,34,102
18,2015,TRUE,FALSE,FALSE,FALSE,HG,136,0,0,68,68,0
18,2016,TRUE,FALSE,FALSE,FALSE,HG,136,0,0,34,68,34
18,2016,TRUE,TRUE,FALSE,FALSE,HG,136,0,0,0,34,102
13,1979,TRUE,FALSE,FALSE,FALSE,AMK,163,0,0,134,24,1
15,1997,TRUE,FALSE,FALSE,FALSE,CCK,112,0,0,0,42,70
12,1984,TRUE,FALSE,FALSE,FALSE,JW,110,0,0,66,44,0
11,1989,TRUE,TRUE,FALSE,FALSE,PRC,92,0,0,0,83,9
15,1999,TRUE,FALSE,FALSE,FALSE,SB,101,0,0,0,37,64
16,2000,TRUE,FALSE,FALSE,FALSE,BP,91,0,0,0,15,54
4,1988,TRUE,TRUE,FALSE,FALSE,TAP,14,0,0,0,2,0
1,2016,FALSE,FALSE,FALSE,FALSE,HG,0,0,0,0,0,0
